"","date","time","global_active_power","global_reactive_power","voltage","global_intensity","sub_metering_1","sub_metering_2","sub_metering_3"
"30262","22/2/2007","00:21:00",2.362,0.08,239.44,9.8,0,0,0
"30263","22/2/2007","00:22:00",2.362,0.08,239.53,9.8,0,0,0
"30264","22/2/2007","00:23:00",2.362,0.08,239.46,9.8,0,0,0
"30265","22/2/2007","00:24:00",2.35,0.078,238.79,9.8,0,0,0
"30266","22/2/2007","00:25:00",2.36,0.08,239.43,9.8,0,0,0
"30267","22/2/2007","00:26:00",2.354,0.078,239.19,9.8,0,0,0
"30268","22/2/2007","00:27:00",2.314,0,239.8,9.6,0,0,0
"30269","22/2/2007","00:28:00",2.27,0.052,239.48,9.4,0,0,0
"30270","22/2/2007","00:29:00",2.264,0.052,239.19,9.4,0,0,0
"30271","22/2/2007","00:30:00",2.27,0.05,239.49,9.4,0,0,0
"30272","22/2/2007","00:31:00",2.268,0.05,239.43,9.4,0,0,0
"30273","22/2/2007","00:32:00",2.266,0.052,239.32,9.4,0,0,0
"30274","22/2/2007","00:33:00",2.272,0.05,239.67,9.4,0,0,0
"30275","22/2/2007","00:34:00",2.282,0.05,240.25,9.4,0,0,0
"30276","22/2/2007","00:35:00",2.274,0.05,239.83,9.4,0,0,0
"30277","22/2/2007","00:36:00",2.342,0,240.13,9.6,0,0,0
"30278","22/2/2007","00:37:00",2.378,0.086,240.49,9.8,0,0,0
"30279","22/2/2007","00:38:00",2.382,0.072,240.42,9.8,0,0,0
"30280","22/2/2007","00:39:00",2.354,0.052,240.1,9.8,0,0,0
"30281","22/2/2007","00:40:00",2.348,0.052,239.82,9.8,0,0,0
"30282","22/2/2007","00:41:00",2.352,0.052,240.05,9.8,0,0,0
"30283","22/2/2007","00:42:00",2.354,0.054,240.24,9.8,0,0,0
"30284","22/2/2007","00:43:00",2.354,0.054,240.37,9.8,0,0,0
"30285","22/2/2007","00:44:00",2.348,0.054,240.14,9.6,0,0,0
"30286","22/2/2007","00:45:00",2.352,0.054,240.41,9.8,0,0,0
"30287","22/2/2007","00:46:00",2.344,0.052,240.02,9.6,0,0,0
"30288","22/2/2007","00:47:00",2.346,0.052,240.05,9.6,0,0,0
"30289","22/2/2007","00:48:00",2.286,0,240.03,9.4,0,0,0
"30290","22/2/2007","00:49:00",2.282,0.05,240.22,9.4,0,0,0
"30291","22/2/2007","00:50:00",2.272,0.05,239.63,9.4,0,0,0
"30292","22/2/2007","00:51:00",2.256,0.052,238.79,9.4,0,0,0
"30293","22/2/2007","00:52:00",2.248,0.054,238.35,9.4,0,0,0
"30294","22/2/2007","00:53:00",2.35,0.066,237.71,9.8,0,0,0
"30295","22/2/2007","00:54:00",2.34,0.072,237.55,9.8,0,0,0
"30296","22/2/2007","00:55:00",2.332,0.072,237.27,9.8,0,0,0
"30297","22/2/2007","00:56:00",2.326,0.07,237.01,9.8,0,0,0
"30298","22/2/2007","00:57:00",2.336,0.074,237.68,9.8,0,0,0
"30299","22/2/2007","00:58:00",2.324,0.07,237.02,9.8,0,0,0
"30300","22/2/2007","00:59:00",2.332,0.074,237.56,9.8,0,0,0
"30301","22/2/2007","01:00:00",2.336,0.076,237.89,9.8,0,0,0
"30302","22/2/2007","01:01:00",2.336,0.076,237.93,9.8,0,0,0
"30303","22/2/2007","01:02:00",2.332,0.074,237.77,9.8,0,0,0
"30304","22/2/2007","01:03:00",2.418,0.19,237.34,10.2,0,0,0
"30305","22/2/2007","01:04:00",2.406,0.192,237.38,10,0,1,0
"30306","22/2/2007","01:05:00",2.414,0.194,238,10,0,1,0
"30307","22/2/2007","01:06:00",2.416,0.194,237.97,10,0,2,0
"30308","22/2/2007","01:07:00",2.416,0.194,237.96,10,0,1,0
"30309","22/2/2007","01:08:00",2.398,0.16,238.44,10,0,2,0
"30310","22/2/2007","01:09:00",2.332,0.066,238.4,9.8,0,1,0
"30311","22/2/2007","01:10:00",2.324,0.064,238.02,9.6,0,1,0
"30312","22/2/2007","01:11:00",2.338,0.066,238.74,9.8,0,2,0
"30313","22/2/2007","01:12:00",2.338,0.066,238.78,9.8,0,1,0
"30314","22/2/2007","01:13:00",2.344,0.068,239.15,9.8,0,2,0
"30315","22/2/2007","01:14:00",2.34,0.066,238.94,9.8,0,1,0
"30316","22/2/2007","01:15:00",2.334,0.066,238.64,9.6,0,1,0
"30317","22/2/2007","01:16:00",2.336,0.066,238.92,9.6,0,2,0
"30318","22/2/2007","01:17:00",2.34,0.068,239.18,9.8,0,1,0
"30319","22/2/2007","01:18:00",2.332,0.066,238.74,9.6,0,1,0
"30320","22/2/2007","01:19:00",2.356,0.078,238.82,9.8,0,2,0
"30321","22/2/2007","01:20:00",2.414,0.17,239.26,10,0,1,0
"30322","22/2/2007","01:21:00",2.4,0.166,238.64,10,0,1,0
"30323","22/2/2007","01:22:00",2.412,0.17,239.3,10,0,1,0
"30324","22/2/2007","01:23:00",2.402,0.168,238.76,10,0,2,0
"30325","22/2/2007","01:24:00",2.396,0.168,238.58,10,0,1,0
"30326","22/2/2007","01:25:00",2.386,0.164,238.04,10,0,1,0
"30327","22/2/2007","01:26:00",2.37,0.162,237.32,10,0,1,0
"30328","22/2/2007","01:27:00",2.376,0.164,237.69,10,0,1,0
"30329","22/2/2007","01:28:00",2.378,0.164,237.88,10,0,2,0
"30330","22/2/2007","01:29:00",2.378,0.164,237.9,10,0,1,0
"30331","22/2/2007","01:30:00",2.39,0.168,238.72,10,0,1,0
"30332","22/2/2007","01:31:00",2.288,0,239.65,9.4,0,0,0
"30333","22/2/2007","01:32:00",2.272,0.05,239.69,9.4,0,0,0
"30334","22/2/2007","01:33:00",2.26,0.05,239,9.4,0,0,0
"30335","22/2/2007","01:34:00",2.296,0,239.28,9.6,0,0,0
"30336","22/2/2007","01:35:00",2.37,0.078,239.08,9.8,0,0,0
"30337","22/2/2007","01:36:00",2.37,0.08,239.21,9.8,0,0,0
"30338","22/2/2007","01:37:00",2.368,0.08,239.34,9.8,0,0,0
"30339","22/2/2007","01:38:00",2.374,0.082,239.69,9.8,0,0,0
"30340","22/2/2007","01:39:00",2.38,0.084,240.16,9.8,0,0,0
"30341","22/2/2007","01:40:00",2.378,0.082,240.05,9.8,0,0,0
"30342","22/2/2007","01:41:00",2.378,0.082,240.15,9.8,0,0,0
"30343","22/2/2007","01:42:00",2.378,0.084,240.21,9.8,0,0,0
"30344","22/2/2007","01:43:00",2.364,0.08,239.49,9.8,0,0,0
"30345","22/2/2007","01:44:00",2.356,0.078,239.1,9.8,0,0,0
"30346","22/2/2007","01:45:00",2.352,0.078,238.99,9.8,0,0,0
"30347","22/2/2007","01:46:00",2.36,0.08,239.41,9.8,0,0,0
"30348","22/2/2007","01:47:00",2.362,0.08,239.54,9.8,0,0,0
"30349","22/2/2007","01:48:00",2.36,0.08,239.53,9.8,0,0,0
"30350","22/2/2007","01:49:00",2.364,0.082,239.72,9.8,0,0,0
"30351","22/2/2007","01:50:00",2.296,0,239.9,9.4,0,0,0
"30352","22/2/2007","01:51:00",2.276,0.05,239.85,9.4,0,0,0
"30353","22/2/2007","01:52:00",2.26,0.05,239.02,9.4,0,0,0
"30354","22/2/2007","01:53:00",2.252,0.052,238.48,9.4,0,0,0
"30355","22/2/2007","01:54:00",2.258,0.052,238.85,9.4,0,0,0
"30356","22/2/2007","01:55:00",2.256,0.052,238.71,9.4,0,0,0
"30357","22/2/2007","01:56:00",2.248,0.052,238.31,9.4,0,0,0
"30358","22/2/2007","01:57:00",2.242,0.054,237.96,9.4,0,0,0
"30359","22/2/2007","01:58:00",2.25,0.052,238.38,9.4,0,0,0
"30360","22/2/2007","01:59:00",2.248,0.052,238.3,9.4,0,0,0
"30361","22/2/2007","02:00:00",2.258,0.052,238.85,9.4,0,0,0
"30362","22/2/2007","02:01:00",2.28,0.048,240.13,9.4,0,0,0
"30363","22/2/2007","02:02:00",2.286,0.046,240.42,9.4,0,0,0
"30364","22/2/2007","02:03:00",2.284,0.048,240.33,9.4,0,0,0
"30365","22/2/2007","02:04:00",2.406,0,240.12,10,0,0,0
"30366","22/2/2007","02:05:00",2.432,0.046,238.68,10.2,0,0,0
"30367","22/2/2007","02:06:00",2.382,0.048,238.65,10,0,0,0
"30368","22/2/2007","02:07:00",2.33,0.048,238.81,9.6,0,0,0
"30369","22/2/2007","02:08:00",2.34,0.05,239.31,9.6,0,0,0
"30370","22/2/2007","02:09:00",2.366,0.056,240.79,9.8,0,0,0
"30371","22/2/2007","02:10:00",2.366,0.058,241,9.8,0,0,0
"30372","22/2/2007","02:11:00",2.366,0.058,241.13,9.8,0,0,0
"30373","22/2/2007","02:12:00",2.364,0.056,240.97,9.8,0,0,0
"30374","22/2/2007","02:13:00",2.364,0.056,240.99,9.8,0,0,0
"30375","22/2/2007","02:14:00",2.346,0.054,240.05,9.6,0,0,0
"30376","22/2/2007","02:15:00",2.284,0,239.33,9.4,0,0,0
"30377","22/2/2007","02:16:00",2.312,0,239.35,9.6,0,0,0
"30378","22/2/2007","02:17:00",2.378,0.08,239.56,9.8,0,0,0
"30379","22/2/2007","02:18:00",2.384,0.082,240.01,9.8,0,0,0
"30380","22/2/2007","02:19:00",2.39,0.084,240.45,9.8,0,0,0
"30381","22/2/2007","02:20:00",2.392,0.086,240.77,9.8,0,0,0
"30382","22/2/2007","02:21:00",2.396,0.086,241.06,9.8,0,0,0
"30383","22/2/2007","02:22:00",2.392,0.086,240.84,9.8,0,0,0
"30384","22/2/2007","02:23:00",2.376,0.082,240.12,9.8,0,0,0
"30385","22/2/2007","02:24:00",2.37,0.082,239.87,9.8,0,0,0
"30386","22/2/2007","02:25:00",2.356,0.078,239.05,9.8,0,0,0
"30387","22/2/2007","02:26:00",2.348,0.076,238.65,9.8,0,0,0
"30388","22/2/2007","02:27:00",2.356,0.078,239.18,9.8,0,0,0
"30389","22/2/2007","02:28:00",2.378,0.084,240.5,9.8,0,0,0
"30390","22/2/2007","02:29:00",2.374,0.082,240.24,9.8,0,0,0
"30391","22/2/2007","02:30:00",2.376,0.084,240.43,9.8,0,0,0
"30392","22/2/2007","02:31:00",2.384,0.08,241.13,9.8,0,0,0
"30393","22/2/2007","02:32:00",2.32,0,242.38,9.4,0,0,0
"30394","22/2/2007","02:33:00",2.316,0,242.09,9.4,0,0,0
"30395","22/2/2007","02:34:00",2.314,0,242,9.4,0,0,0
"30396","22/2/2007","02:35:00",2.308,0,241.71,9.4,0,0,0
"30397","22/2/2007","02:36:00",2.286,0.048,240.41,9.4,0,0,0
"30398","22/2/2007","02:37:00",2.302,0,241.39,9.4,0,0,0
"30399","22/2/2007","02:38:00",2.306,0,241.61,9.4,0,0,0
"30400","22/2/2007","02:39:00",2.302,0,241.4,9.4,0,0,0
"30401","22/2/2007","02:40:00",2.302,0.046,241.31,9.4,0,0,0
"30402","22/2/2007","02:41:00",2.302,0.046,241.4,9.4,0,0,0
"30403","22/2/2007","02:42:00",2.304,0.046,241.44,9.4,0,0,0
"30404","22/2/2007","02:43:00",2.304,0,241.5,9.4,0,0,0
"30405","22/2/2007","02:44:00",2.304,0.046,241.44,9.4,0,0,0
"30406","22/2/2007","02:45:00",2.314,0,241.94,9.4,0,0,0
"30407","22/2/2007","02:46:00",2.308,0,241.62,9.4,0,0,0
"30408","22/2/2007","02:47:00",2.314,0,242.01,9.4,0,0,0
"30409","22/2/2007","02:48:00",2.304,0.046,241.51,9.4,0,0,0
"30410","22/2/2007","02:49:00",2.378,0,241.21,9.8,0,0,0
"30411","22/2/2007","02:50:00",2.374,0.058,241.32,9.8,0,0,0
"30412","22/2/2007","02:51:00",2.378,0.058,241.45,9.8,0,0,0
"30413","22/2/2007","02:52:00",2.376,0.056,241.32,9.8,0,0,0
"30414","22/2/2007","02:53:00",2.378,0.058,241.47,9.8,0,0,0
"30415","22/2/2007","02:54:00",2.382,0.06,241.77,9.8,0,0,0
"30416","22/2/2007","02:55:00",2.39,0.062,242.34,9.8,0,0,0
"30417","22/2/2007","02:56:00",2.376,0.058,241.61,9.8,0,0,0
"30418","22/2/2007","02:57:00",2.37,0.058,241.28,9.8,0,0,0
"30419","22/2/2007","02:58:00",2.424,0.114,241.16,10,0,0,0
"30420","22/2/2007","02:59:00",2.452,0.156,241.12,10.2,0,0,0
"30421","22/2/2007","03:00:00",2.422,0.092,242.23,10,0,0,0
"30422","22/2/2007","03:01:00",2.408,0.09,241.56,9.8,0,0,0
"30423","22/2/2007","03:02:00",2.424,0.094,242.45,10,0,0,0
"30424","22/2/2007","03:03:00",2.426,0.094,242.71,10,0,0,0
"30425","22/2/2007","03:04:00",2.418,0.092,242.31,10,0,0,0
"30426","22/2/2007","03:05:00",2.406,0.09,241.78,9.8,0,0,0
"30427","22/2/2007","03:06:00",2.4,0.088,241.44,9.8,0,0,0
"30428","22/2/2007","03:07:00",2.4,0.09,241.55,9.8,0,0,0
"30429","22/2/2007","03:08:00",2.388,0.086,240.87,9.8,0,0,0
"30430","22/2/2007","03:09:00",2.38,0.084,240.51,9.8,0,0,0
"30431","22/2/2007","03:10:00",2.39,0.088,241.09,9.8,0,0,0
"30432","22/2/2007","03:11:00",2.382,0.086,240.74,9.8,0,0,0
"30433","22/2/2007","03:12:00",2.374,0.084,240.26,9.8,0,0,0
"30434","22/2/2007","03:13:00",2.344,0.046,240,9.6,0,0,0
"30435","22/2/2007","03:14:00",2.28,0.048,240.14,9.4,0,0,0
"30436","22/2/2007","03:15:00",2.286,0.048,240.45,9.4,0,0,0
"30437","22/2/2007","03:16:00",2.29,0.046,240.7,9.4,0,0,0
"30438","22/2/2007","03:17:00",2.28,0.048,240.09,9.4,0,0,0
"30439","22/2/2007","03:18:00",2.278,0.048,240.02,9.4,0,0,0
"30440","22/2/2007","03:19:00",2.28,0.048,240.1,9.4,0,0,0
"30441","22/2/2007","03:20:00",2.278,0.048,239.99,9.4,0,0,0
"30442","22/2/2007","03:21:00",2.274,0.05,239.8,9.4,0,0,0
"30443","22/2/2007","03:22:00",2.26,0.052,239.02,9.4,0,0,0
"30444","22/2/2007","03:23:00",2.256,0.052,238.78,9.4,0,0,0
"30445","22/2/2007","03:24:00",2.334,0.058,238.13,9.8,0,0,0
"30446","22/2/2007","03:25:00",2.336,0.066,238.64,9.8,0,2,0
"30447","22/2/2007","03:26:00",2.338,0.066,238.92,9.8,0,1,0
"30448","22/2/2007","03:27:00",2.344,0.068,239.15,9.8,0,1,0
"30449","22/2/2007","03:28:00",2.35,0.068,239.48,9.8,0,2,0
"30450","22/2/2007","03:29:00",2.354,0.07,239.68,9.8,0,1,0
"30451","22/2/2007","03:30:00",2.352,0.07,239.63,9.8,0,2,0
"30452","22/2/2007","03:31:00",2.352,0.07,239.56,9.8,0,1,0
"30453","22/2/2007","03:32:00",2.348,0.068,239.4,9.8,0,1,0
"30454","22/2/2007","03:33:00",2.354,0.07,239.73,9.8,0,2,0
"30455","22/2/2007","03:34:00",2.448,0.176,240,10.2,0,1,0
"30456","22/2/2007","03:35:00",2.442,0.178,240.65,10,0,2,0
"30457","22/2/2007","03:36:00",2.436,0.176,240.28,10,0,1,0
"30458","22/2/2007","03:37:00",2.43,0.174,240.04,10,0,1,0
"30459","22/2/2007","03:38:00",2.44,0.178,240.68,10,0,2,0
"30460","22/2/2007","03:39:00",2.44,0.178,240.86,10,0,1,0
"30461","22/2/2007","03:40:00",2.508,0.268,239.74,10.4,0,1,0
"30462","22/2/2007","03:41:00",2.518,0.304,239.44,10.6,0,2,0
"30463","22/2/2007","03:42:00",2.506,0.3,239.1,10.4,0,1,0
"30464","22/2/2007","03:43:00",2.506,0.302,239.17,10.4,0,1,0
"30465","22/2/2007","03:44:00",2.462,0.232,239.54,10.2,0,1,0
"30466","22/2/2007","03:45:00",2.45,0.204,240.05,10.2,0,2,0
"30467","22/2/2007","03:46:00",2.44,0.202,239.63,10.2,0,1,0
"30468","22/2/2007","03:47:00",2.43,0.198,239.2,10.2,0,1,0
"30469","22/2/2007","03:48:00",2.42,0.196,238.72,10,0,1,0
"30470","22/2/2007","03:49:00",2.422,0.198,238.95,10,0,1,0
"30471","22/2/2007","03:50:00",2.428,0.2,239.36,10,0,2,0
"30472","22/2/2007","03:51:00",2.424,0.194,239.38,10,0,1,0
"30473","22/2/2007","03:52:00",2.342,0.076,238.48,9.8,0,0,0
"30474","22/2/2007","03:53:00",2.356,0.08,239.31,9.8,0,0,0
"30475","22/2/2007","03:54:00",2.364,0.082,239.73,9.8,0,0,0
"30476","22/2/2007","03:55:00",2.31,0,240.02,9.6,0,0,0
"30477","22/2/2007","03:56:00",2.292,0.046,240.83,9.4,0,0,0
"30478","22/2/2007","03:57:00",2.278,0.048,240.02,9.4,0,0,0
"30479","22/2/2007","03:58:00",2.276,0.048,239.92,9.4,0,0,0
"30480","22/2/2007","03:59:00",2.27,0.05,239.57,9.4,0,0,0
"30481","22/2/2007","04:00:00",2.266,0.05,239.32,9.4,0,0,0
"30482","22/2/2007","04:01:00",2.254,0.052,238.61,9.4,0,0,0
"30483","22/2/2007","04:02:00",2.266,0.05,239.31,9.4,0,0,0
"30484","22/2/2007","04:03:00",2.278,0.048,239.93,9.4,0,0,0
"30485","22/2/2007","04:04:00",2.276,0.048,239.86,9.4,0,0,0
"30486","22/2/2007","04:05:00",2.284,0.048,240.24,9.4,0,0,0
"30487","22/2/2007","04:06:00",2.266,0.05,239.31,9.4,0,0,0
"30488","22/2/2007","04:07:00",2.282,0.048,240.23,9.4,0,0,0
"30489","22/2/2007","04:08:00",2.274,0.048,239.69,9.4,0,0,0
"30490","22/2/2007","04:09:00",2.274,0.048,239.78,9.4,0,0,0
"30491","22/2/2007","04:10:00",2.264,0.05,239.15,9.4,0,0,0
"30492","22/2/2007","04:11:00",2.278,0.048,239.94,9.4,0,0,0
"30493","22/2/2007","04:12:00",2.286,0.048,240.39,9.4,0,0,0
"30494","22/2/2007","04:13:00",2.288,0.046,240.58,9.4,0,0,0
"30495","22/2/2007","04:14:00",2.28,0.048,240.1,9.4,0,0,0
"30496","22/2/2007","04:15:00",2.268,0.05,239.42,9.4,0,0,0
"30497","22/2/2007","04:16:00",2.252,0.052,238.47,9.4,0,0,0
"30498","22/2/2007","04:17:00",2.256,0.052,238.68,9.4,0,0,0
"30499","22/2/2007","04:18:00",2.272,0,238.47,9.4,0,0,0
"30500","22/2/2007","04:19:00",2.314,0.046,237.82,9.6,0,0,0
"30501","22/2/2007","04:20:00",2.332,0.05,238.9,9.6,0,0,0
"30502","22/2/2007","04:21:00",2.342,0.052,239.46,9.8,0,0,0
"30503","22/2/2007","04:22:00",2.448,0.17,239.17,10.2,0,0,0
"30504","22/2/2007","04:23:00",2.456,0.186,239.87,10.2,0,0,0
"30505","22/2/2007","04:24:00",2.444,0.184,239.53,10.2,0,0,0
"30506","22/2/2007","04:25:00",2.442,0.182,239.52,10.2,0,0,0
"30507","22/2/2007","04:26:00",2.442,0.182,239.29,10.2,0,0,0
"30508","22/2/2007","04:27:00",2.444,0.18,238.72,10.2,0,0,0
"30509","22/2/2007","04:28:00",2.436,0.178,238.46,10.2,0,0,0
"30510","22/2/2007","04:29:00",2.36,0.082,239.07,9.8,0,0,0
"30511","22/2/2007","04:30:00",2.358,0.08,239.1,9.8,0,0,0
"30512","22/2/2007","04:31:00",2.358,0.08,239.19,9.8,0,0,0
"30513","22/2/2007","04:32:00",2.352,0.078,238.99,9.8,0,0,0
"30514","22/2/2007","04:33:00",2.342,0.076,238.44,9.8,0,0,0
"30515","22/2/2007","04:34:00",2.34,0.076,238.37,9.8,0,0,0
"30516","22/2/2007","04:35:00",2.348,0.078,238.81,9.8,0,0,0
"30517","22/2/2007","04:36:00",2.326,0.068,237.83,9.6,0,0,0
"30518","22/2/2007","04:37:00",2.254,0.052,238.71,9.4,0,0,0
"30519","22/2/2007","04:38:00",2.248,0.052,238.33,9.4,0,0,0
"30520","22/2/2007","04:39:00",2.256,0.052,238.69,9.4,0,0,0
"30521","22/2/2007","04:40:00",2.252,0.052,238.6,9.4,0,0,0
"30522","22/2/2007","04:41:00",2.256,0.052,238.79,9.4,0,0,0
"30523","22/2/2007","04:42:00",2.264,0.05,239.23,9.4,0,0,0
"30524","22/2/2007","04:43:00",2.264,0.05,239.3,9.4,0,0,0
"30525","22/2/2007","04:44:00",2.256,0.052,238.74,9.4,0,0,0
"30526","22/2/2007","04:45:00",2.254,0.052,238.73,9.4,0,0,0
"30527","22/2/2007","04:46:00",2.252,0.052,238.59,9.4,0,0,0
"30528","22/2/2007","04:47:00",2.248,0.052,238.34,9.4,0,0,0
"30529","22/2/2007","04:48:00",2.25,0.052,238.41,9.4,0,0,0
"30530","22/2/2007","04:49:00",2.254,0.052,238.67,9.4,0,0,0
"30531","22/2/2007","04:50:00",2.26,0.05,239.01,9.4,0,0,0
"30532","22/2/2007","04:51:00",2.252,0.052,238.51,9.4,0,0,0
"30533","22/2/2007","04:52:00",2.254,0.052,238.64,9.4,0,0,0
"30534","22/2/2007","04:53:00",2.246,0.052,238.19,9.4,0,0,0
"30535","22/2/2007","04:54:00",2.268,0.048,239.45,9.4,0,0,0
"30536","22/2/2007","04:55:00",2.262,0.05,239.11,9.4,0,0,0
"30537","22/2/2007","04:56:00",2.27,0.048,239.62,9.4,0,0,0
"30538","22/2/2007","04:57:00",2.26,0.05,239.01,9.4,0,0,0
"30539","22/2/2007","04:58:00",2.252,0.052,238.54,9.4,0,0,0
"30540","22/2/2007","04:59:00",2.252,0.052,238.61,9.4,0,0,0
"30541","22/2/2007","05:00:00",2.26,0.05,238.96,9.4,0,0,0
"30542","22/2/2007","05:01:00",2.254,0.052,238.69,9.4,0,0,0
"30543","22/2/2007","05:02:00",2.262,0.05,239.05,9.4,0,0,0
"30544","22/2/2007","05:03:00",2.294,0,239.6,9.6,0,0,0
"30545","22/2/2007","05:04:00",2.442,0.14,239.91,10.2,0,0,0
"30546","22/2/2007","05:05:00",2.456,0.186,239.97,10.2,0,0,0
"30547","22/2/2007","05:06:00",2.44,0.182,239.24,10.2,0,0,0
"30548","22/2/2007","05:07:00",2.434,0.18,238.96,10.2,0,0,0
"30549","22/2/2007","05:08:00",2.432,0.18,238.92,10.2,0,0,0
"30550","22/2/2007","05:09:00",2.432,0.182,239.06,10.2,0,0,0
"30551","22/2/2007","05:10:00",2.408,0.176,237.99,10,0,0,0
"30552","22/2/2007","05:11:00",2.428,0.182,239.15,10,0,0,0
"30553","22/2/2007","05:12:00",2.43,0.184,239.4,10,0,0,0
"30554","22/2/2007","05:13:00",2.426,0.182,239.27,10,0,0,0
"30555","22/2/2007","05:14:00",2.388,0.122,239.5,10,0,0,0
"30556","22/2/2007","05:15:00",2.356,0.08,239.28,9.8,0,0,0
"30557","22/2/2007","05:16:00",2.364,0.082,239.71,9.8,0,0,0
"30558","22/2/2007","05:17:00",2.362,0.08,239.66,9.8,0,0,0
"30559","22/2/2007","05:18:00",2.32,0,239.12,9.6,0,0,0
"30560","22/2/2007","05:19:00",2.266,0.05,239.39,9.4,0,0,0
"30561","22/2/2007","05:20:00",2.264,0.05,239.31,9.4,0,0,0
"30562","22/2/2007","05:21:00",2.26,0.052,239.04,9.4,0,0,0
"30563","22/2/2007","05:22:00",2.264,0.05,239.26,9.4,0,0,0
"30564","22/2/2007","05:23:00",2.272,0.048,239.69,9.4,0,0,0
"30565","22/2/2007","05:24:00",2.26,0.05,238.99,9.4,0,0,0
"30566","22/2/2007","05:25:00",2.266,0.05,239.35,9.4,0,0,0
"30567","22/2/2007","05:26:00",2.266,0.05,239.41,9.4,0,0,0
"30568","22/2/2007","05:27:00",2.268,0.05,239.48,9.4,0,0,0
"30569","22/2/2007","05:28:00",2.278,0.048,240.06,9.4,0,0,0
"30570","22/2/2007","05:29:00",2.264,0.05,239.26,9.4,0,0,0
"30571","22/2/2007","05:30:00",2.254,0.052,238.65,9.4,0,0,0
"30572","22/2/2007","05:31:00",2.262,0.05,239.17,9.4,0,0,0
"30573","22/2/2007","05:32:00",2.268,0.05,239.4,9.4,0,0,0
"30574","22/2/2007","05:33:00",2.266,0.05,239.33,9.4,0,0,0
"30575","22/2/2007","05:34:00",2.27,0.05,239.56,9.4,0,0,0
"30576","22/2/2007","05:35:00",2.246,0.052,238.25,9.4,0,0,0
"30577","22/2/2007","05:36:00",2.24,0.054,237.84,9.4,0,0,0
"30578","22/2/2007","05:37:00",2.244,0.052,238.09,9.4,0,0,0
"30579","22/2/2007","05:38:00",2.254,0.052,238.61,9.4,0,0,0
"30580","22/2/2007","05:39:00",2.248,0.052,238.37,9.4,0,0,0
"30581","22/2/2007","05:40:00",2.246,0.052,238.26,9.4,0,0,0
"30582","22/2/2007","05:41:00",2.248,0.052,238.31,9.4,0,0,0
"30583","22/2/2007","05:42:00",2.246,0.052,238.2,9.4,0,0,0
"30584","22/2/2007","05:43:00",2.238,0.054,237.79,9.4,0,0,0
"30585","22/2/2007","05:44:00",2.22,0.056,236.71,9.2,0,0,0
"30586","22/2/2007","05:45:00",2.26,0,237.77,9.4,0,0,0
"30587","22/2/2007","05:46:00",2.364,0.078,238.73,9.8,0,0,0
"30588","22/2/2007","05:47:00",2.396,0.102,238.98,10,0,0,0
"30589","22/2/2007","05:48:00",2.448,0.2,239.27,10.2,0,0,0
"30590","22/2/2007","05:49:00",2.444,0.2,239.08,10.2,0,2,0
"30591","22/2/2007","05:50:00",2.488,0.246,238.87,10.4,0,1,0
"30592","22/2/2007","05:51:00",2.494,0.296,238.03,10.4,0,1,0
"30593","22/2/2007","05:52:00",2.496,0.296,238.12,10.4,0,2,0
"30594","22/2/2007","05:53:00",2.53,0.308,240.02,10.6,0,1,0
"30595","22/2/2007","05:54:00",2.522,0.306,239.71,10.6,0,1,0
"30596","22/2/2007","05:55:00",2.524,0.306,239.91,10.6,0,2,0
"30597","22/2/2007","05:56:00",2.518,0.306,239.79,10.4,0,1,0
"30598","22/2/2007","05:57:00",2.522,0.308,240.08,10.4,0,2,0
"30599","22/2/2007","05:58:00",2.508,0.302,239.39,10.4,0,1,0
"30600","22/2/2007","05:59:00",2.522,0.306,240.05,10.4,0,1,0
"30601","22/2/2007","06:00:00",2.434,0.18,239.73,10.2,0,2,0
"30602","22/2/2007","06:01:00",2.37,0.072,240.39,9.8,0,1,0
"30603","22/2/2007","06:02:00",2.362,0.07,239.95,9.8,0,1,0
"30604","22/2/2007","06:03:00",2.364,0.07,240.2,9.8,0,2,0
"30605","22/2/2007","06:04:00",2.362,0.07,240.1,9.8,0,1,0
"30606","22/2/2007","06:05:00",2.356,0.07,239.87,9.8,0,1,0
"30607","22/2/2007","06:06:00",2.35,0.068,239.61,9.8,0,2,0
"30608","22/2/2007","06:07:00",2.372,0.074,240.82,9.8,0,1,0
"30609","22/2/2007","06:08:00",2.384,0.078,241.58,9.8,0,1,0
"30610","22/2/2007","06:09:00",2.382,0.076,241.45,9.8,0,1,0
"30611","22/2/2007","06:10:00",2.376,0.076,241.21,9.8,0,2,0
"30612","22/2/2007","06:11:00",2.366,0.074,240.73,9.8,0,1,0
"30613","22/2/2007","06:12:00",2.378,0.082,240.83,9.8,0,1,0
"30614","22/2/2007","06:13:00",2.398,0.096,241.28,9.8,0,1,0
"30615","22/2/2007","06:14:00",2.424,0.098,241.79,10,0,1,0
"30616","22/2/2007","06:15:00",2.412,0,240.91,10,0,1,0
"30617","22/2/2007","06:16:00",2.402,0,241.75,9.8,0,0,0
"30618","22/2/2007","06:17:00",2.382,0,240.64,9.8,0,0,0
"30619","22/2/2007","06:18:00",2.4,0,240.74,9.8,0,0,0
"30620","22/2/2007","06:19:00",2.534,0.052,240.61,10.4,0,0,0
"30621","22/2/2007","06:20:00",2.484,0.052,240.43,10.2,0,0,0
"30622","22/2/2007","06:21:00",3.45,0.056,240.05,14.4,0,0,15
